chart_position,title,artist,stream_count,date,track_id
52,So stell ich mir das vor,by 18 Karat,"8,160",03/12/2019,4xguhUOQ0YeguPC9Q3JSfz
53,Dresscode Gucci,by Joker Bra,"7,873",03/12/2019,1bdX9WfgtGmkczxGli2zmi
54,Road2Goat,by Shindy,"7,855",03/12/2019,7jmyKXzjmjgmloEBZdFIRn
55,Don't Call Me Up,by Mabel,"7,797",03/12/2019,5WHTFyqSii0lmT9R21abT8
56,Cataleya,by Samra,"7,768",03/12/2019,3MrTi2XjvQCZm8V1P1ryuR
57,Ist es wahr,"by Azet, Zuna","7,706",03/12/2019,4CBmq7qDSuIna6QhW11hYv
58,Sunflower - Spider-Man: Into the Spider-Verse,"by Post Malone, Swae Lee","7,574",03/12/2019,3KkXRkHbMCARz0aVfEt68P
59,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",by benny blanco,"7,515",03/12/2019,1WSGTYKLEpKfNQYYW5Oymt
60,Dancing With A Stranger (with Normani),by Sam Smith,"7,514",03/12/2019,6Qs4SXO9dwPj5GKvVOv8Ki
61,Body (feat. brando),by Loud Luxury,"7,402",03/12/2019,7K7MUBCnzgBAvMVW2RTWNs
62,"5 Minuten (feat. Cro, AnnenMayKantereit & Trettmann)",by KitschKrieg,"7,256",03/12/2019,1rciHe0jRJnF3J6CuAwOH0
63,Nummer unterdrückt,"by Bonez MC, RAF Camora","7,155",03/12/2019,2SRVj6ceeIffVEm9NFyRHI
64,Fast,by Juice WRLD,"7,131",03/12/2019,6MjNilJCVKJq0LfFvo5jWJ
65,Bad Liar,by Imagine Dragons,"7,088",03/12/2019,2RSHsoi04658QL5xgQVov3
66,Facetime,by Dardan,"7,051",03/12/2019,0oZyouBDStcJEUbTmSfys2
67,G Klasse (feat. Lil Lano & M.O.030),by King Khalil,"7,042",03/12/2019,6Xt6kg1kGrZCi4gJhijxeT
68,Close To Me (with Diplo) (feat. Swae Lee),by Ellie Goulding,"6,972",03/12/2019,5JEx7HbmvHQQswJCsoo9rA
69,thank you,by Lena,"6,954",03/12/2019,3uCZ4IqMY54A0jxRkyPGPl
70,Casanova,"by Summer Cem, Bausa","6,924",03/12/2019,0jB0RNZIfaihaDKNmdrI40
71,Why so Serious,by Alice Merton,"6,889",03/12/2019,1FBzp2RXC04zE31DSCOqAY
72,Risiko,"by Bonez MC, RAF Camora","6,877",03/12/2019,4HIv1dRF270YMyfvuxnF0d
73,HaifischNikez Allstars,"by LX, Maxwell, Bonez MC, Gzuz, Sa4","6,875",03/12/2019,0kLA41xkWzzYzMIEGFuDkP
74,Someone You Loved,by Lewis Capaldi,"6,855",03/12/2019,2TIlqbIneP0ZY1O0EzYLlc
75,Yapma,by C ARMA,"6,846",03/12/2019,1194zYf7UfSXP4omxVTmPa
76,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",by DJ Snake,"6,750",03/12/2019,4w8niZpiMy6qz1mntFA5uM
77,Ghetto,"by Azet, Zuna","6,749",03/12/2019,0zhIsKJiASrRn0k3kRLnAj
78,Leyla,"by Nimo, Capo","6,739",03/12/2019,08OFGhKf7mK1BGhzMtXaqo
79,Zieh,"by Azet, Zuna","6,694",03/12/2019,0EDfHoIv0QzEybexqdnYkI
80,Ich liebe es (feat. XATAR & SAMY),by Capital Bra,"6,680",03/12/2019,71XGMPKmWtVxO7bGcGZhbn
81,Neymar,"by Capital Bra, Ufo361","6,645",03/12/2019,7ecGSqT8Ulbzhs5QwgWGVN
82,Better Now,by Post Malone,"6,615",03/12/2019,7dt6x5M1jzdTEt8oCbisTK
83,Ohne mein Team,"by Bonez MC, RAF Camora, Maxwell","6,594",03/12/2019,05Mp2UJulSttxQ4E6hQPH3
84,Eastside (with Halsey & Khalid),by benny blanco,"6,585",03/12/2019,7FGq80cy8juXBCD2nrqdWU
85,Melodien (feat. Juju),by Capital Bra,"6,567",03/12/2019,5d35jcJj7WjDQBOHCHPY6t
86,Dior 2001,by RIN,"6,505",03/12/2019,2eNSyVH3sNPiAj9WpRYK73
87,Viva la Dealer,"by SDP, Capital Bra","6,436",03/12/2019,2vuFdbSOLje3khV4rLSEpm
88,Robbery,by Juice WRLD,"6,433",03/12/2019,6Hj9jySrnFppAI0sEMCZpJ
89,MIDDLE CHILD,by J. Cole,"6,383",03/12/2019,2JvzF1RMd7lE3KmFlsyZD8
90,2002,by Anne-Marie,"6,381",03/12/2019,2BgEsaKNfHUdlh97KmvFyo
91,Wild Stare,by Giant Rooks,"6,303",03/12/2019,2SClPoLfPJmwrr3EyfgRTS
92,Who Do You Love,"by The Chainsmokers, 5 Seconds of Summer","6,162",03/12/2019,11cDEev79fPKi6uJCjUhu8
93,Last Hurrah,by Bebe Rexha,"6,108",03/12/2019,0i0wnv9UoFdZ5MfuFGQzMy
94,Here With Me,"by Marshmello, CHVRCHES","6,048",03/12/2019,5icOoE6VgqFKohjWWNp0Ac
95,Feuer,by Capital Bra,"5,999",03/12/2019,3yuMTMJQ2gkvLhMVZLrcRV
96,Zoey,"by Nimo, Capo","5,980",03/12/2019,0dGSOCj6hdV5Nr0V8FjONc
97,Talk,"by Khalid, Disclosure","5,977",03/12/2019,0rTV5WefWd1J3OwIheTzxM
98,"thank u, next",by Ariana Grande,"5,930",03/12/2019,3e9HZxeyfWwjeyPAMmWSSQ
99,Let You Love Me,by Rita Ora,"5,926",03/12/2019,5Fla3zyOCcIRqrDoKLU0DP
100,Ruin My Life,by Zara Larsson,"5,917",03/12/2019,5tAa8Uaqr4VvA3693mbIhU
101,Chlorine,by Twenty One Pilots,"5,893",03/12/2019,23OXdR7YuUBVWh5hSnYJau
102,Skam Koh,"by Azet, Zuna","5,849",03/12/2019,7DPU8m1PkKE6t1uekL4Fm4
103,Moonlight,by Gaullin,"5,808",03/12/2019,0A5gdlrpAuQqZ2iFgnqBFW
104,Bones (feat. OneRepublic),by Galantis,"5,744",03/12/2019,1pfgsjmxVZhoZpeDx6POKv
105,Nothing Breaks Like a Heart (feat. Miley Cyrus),by Mark Ronson,"5,695",03/12/2019,27rdGxbavYJeBphck5MZAF
106,Geld verdammt,"by Azet, Zuna, Miami Yacine","5,670",03/12/2019,4l39FpxE1Gq0G6T2wMaabb
107,Love Someone,by Lukas Graham,"5,667",03/12/2019,3id2EVGKc3eFAMn9nFnB0r
108,Deine Mutter,"by Kool Savas, Nessi","5,625",03/12/2019,4y8xXLG9O3Rbl6e1KaNRTG
109,Mercedes,by Eno,"5,616",03/12/2019,3FHppoOv1gMexzC9XyMCFz
110,UFF,"by Veysel, Gzuz","5,599",03/12/2019,3Rq0ElVcisouAl71RtnTUS
111,Happy Now,"by Kygo, Sandro Cavazza","5,548",03/12/2019,14sOS5L36385FJ3OL8hew4
112,#niemalsantäuschen,by Farid Bang,"5,547",03/12/2019,4mI0sGmXHviRF9QbY4bfq7
113,Allein,by Capital Bra,"5,533",03/12/2019,4tW7mc0pab35DznfVlr3px
114,Ala bin,by Seiler und Speer,"5,531",03/12/2019,6hSbkhKnY0INN355GvKmgO
115,Bohemian Rhapsody - Remastered 2011,by Queen,"5,516",03/12/2019,7tFiyTwD0nx5a1eklYtX2J
116,Primo,by RAF Camora,"5,510",03/12/2019,7y5chiQbuvviOYUfUmOPqo
117,BONNIE & CLYDE,"by Loredana, Mozzik","5,459",03/12/2019,5UtiebKGhsSce9gX1qCqic
118,when the party's over,by Billie Eilish,"5,420",03/12/2019,14JzyD6FlBD5z0wV5P07YI
119,Going Bad (feat. Drake),by Meek Mill,"5,415",03/12/2019,2IRZnDFmlqMuOrYOLnZZyc
120,Licht (feat. Dardan),by Bausa,"5,377",03/12/2019,07zfbHDB3sGLROy9jVyTLP
121,Pure Water (with Migos),by Mustard,"5,355",03/12/2019,63cd4JkwGgYJrbOizbfmsp
122,lovely,"by Billie Eilish, Khalid","5,336",03/12/2019,1NJcg626wLln4pGHpiV7mf
123,Warnung,by Kontra K,"5,314",03/12/2019,3OgD9c7c6GhEWUK660Ezbr
124,Always Remember Us This Way,by Lady Gaga,"5,290",03/12/2019,2rbDhOo9Fh61Bbu23T2qCk
125,Rise,"by Jonas Blue, Jack & Jack","5,288",03/12/2019,3KLygy1YWhmrQx0GRs7IOx
126,Meer,by Luciano,"5,244",03/12/2019,1LcvTvRfWrQjrF6aymfugd
127,rockstar (feat. 21 Savage),by Post Malone,"5,232",03/12/2019,0e7ipj03S05BNilyu5bRzt
128,Like I Love You (feat. The NGHBRS),by Lost Frequencies,"5,187",03/12/2019,30K9xVNSog0DVr5ey5yVoY
129,One Night Stand,by Capital Bra,"4,982",03/12/2019,3AXtDUSO78KrGa9Rq8rWUS
130,Nur ein Tanz,by Pietro Lombardi,"4,950",03/12/2019,6oaNpCVXUtmG0eKxsPO6Uf
131,Copacabana,"by Leon Machère, Stard Ova, KALUMA","4,893",03/12/2019,214Mx6MSJhtaO1uPtZGqLH
132,Better When You're Gone,"by David Guetta, Brooks, Loote","4,800",03/12/2019,4Tvw0lweq9l2JPQKFbpbBQ
133,Promises (with Sam Smith),"by Calvin Harris, Jessie Reyez","4,792",03/12/2019,5N5k9nd479b1xpDZ4usjrg
134,SICKO MODE,by Travis Scott,"4,748",03/12/2019,2xLMifQCjDGFmkHkpNLD9h
135,Shem Shem & Sex,"by Nimo, Capo","4,747",03/12/2019,6ujq8IjOGkbJrp09qarW1E
136,Just You and I,by Tom Walker,"4,738",03/12/2019,03x2rVJRFUrvwlfxoHd9Mo
137,Was du Liebe nennst,by Bausa,"4,718",03/12/2019,2hIY4sjfMeKwXXh2LvhrMo
138,Whenever (feat. Conor Maynard),"by Kris Kross Amsterdam, The Boy Next Door","4,713",03/12/2019,3DGar7krWlmrXRFHBcQF6z
139,Hold My Girl,by George Ezra,"4,662",03/12/2019,42bbDWZ8WmXTH7PkYAlGLu
140,Facetime - Remix,"by Dardan, Bausa, reezy","4,661",03/12/2019,65ABT1Rjw8P6QDo0NDNtrW
141,Lucid Dreams,by Juice WRLD,"4,646",03/12/2019,285pBltuF7vW8TeWk8hdRR
142,Palmen aus Plastik,"by Bonez MC, RAF Camora","4,642",03/12/2019,6wHRm1KR8pzVDPdmR6Qovj
143,Swervin (feat. 6ix9ine),by A Boogie Wit da Hoodie,"4,640",03/12/2019,1wJRveJZLSb1rjhnUHQiv6
144,Lambo Diablo GT (feat. Nimo & Juju) - Remix,by Capo,"4,638",03/12/2019,3TMW1GOB1lsmvf8er2dE8g
145,Youngblood,by 5 Seconds of Summer,"4,635",03/12/2019,2iUXsYOEPhVqEBwsqP70rE
146,Thunderclouds,"by Sia, Diplo, Labrinth, LSD","4,579",03/12/2019,2c7GlMNmF7pbohjykutmLP
147,Don't Stop Me Now - Remastered 2011,by Queen,"4,557",03/12/2019,5T8EDUDqKcs6OSOwEsfqG7
148,Prominent,"by Bonez MC, RAF Camora","4,522",03/12/2019,4JxvECbZ3Oes1eUrmhQNSH
149,Crack Koks Piece Unternehmen,"by Azet, Zuna, Nash","4,487",03/12/2019,5dhon2CluRK2u1m8hJHmk6
150,No Sleep (feat. Bonn),by Martin Garrix,"4,483",03/12/2019,1ahVFh0ViDZr8LvkEVlq3B
151,SAD!,by XXXTENTACION,"4,464",03/12/2019,3ee8Jmje8o58CHK66QrVC2
152,Baui Coupé,"by Diplo, Bausa","4,442",03/12/2019,4J2c8Mk8stfWPzt1u0G90W
153,Murder On My Mind,by YNW Melly,"4,380",03/12/2019,7eBqSVxrzQZtK2mmgRG6lC
154,I Like Me Better,by Lauv,"4,365",03/12/2019,2P91MQbaiQOfbiz9VqhqKQ
155,Calma - Remix,"by Pedro Capó, Farruko","4,360",03/12/2019,5iwz1NiezX7WWjnCgY5TH4
156,Walk Me Home,by P!nk,"4,340",03/12/2019,7DHApOHsIFo7EyfieArYGE
157,ZEZE (feat. Travis Scott & Offset),by Kodak Black,"4,337",03/12/2019,0FZ4Dmg8jJJAPJnvBIzD9z
158,Please Me,"by Cardi B, Bruno Mars","4,329",03/12/2019,0PG9fbaaHFHfre2gUVo7AN
159,Intro,by Juju,"4,293",03/12/2019,4wW6VRscjuToZbt5zrxNFR
160,Polaroid,"by Jonas Blue, Liam Payne, Lennon Stella","4,283",03/12/2019,6XqvFyJGdUD5IWee02ARKU
161,My Bad,by Khalid,"4,265",03/12/2019,1DUSuNhF8P5vUGNPpQiZa5
162,Tamam Tamam,by Summer Cem,"4,224",03/12/2019,2eRq2jwsZtb0uGH4qUsvT1
163,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",by Rudimental,"4,184",03/12/2019,20ZP3Om9DvDazXrNUC7WM2
164,Solo (feat. Demi Lovato),by Clean Bandit,"4,156",03/12/2019,3NuK5xMlSlB6K2Qp16zf3h
165,Saturday Nights,by Khalid,"4,074",03/12/2019,5kfNriitmkNE8mUbZ7gbq8
166,Hear Me Calling,by Juice WRLD,"4,058",03/12/2019,13ZyrkCDmRz5xY3seuAWYk
167,Natural,by Imagine Dragons,"4,017",03/12/2019,2FY7b99s15jUprqC0M5NCT
168,Girls Like You (feat. Cardi B),by Maroon 5,"4,011",03/12/2019,7fa9MBXhVfQ8P8Df9OEbD8
169,Nevermind,by Dennis Lloyd,"3,963",03/12/2019,63SevszngYpZOwf63o61K4
170,Andere Liga,by RAF Camora,"3,951",03/12/2019,2NWZiXyRdKEolP8QrjBGmp
171,Moonlight,by XXXTENTACION,"3,946",03/12/2019,0JP9xo3adEtGSdUEISiszL
172,Trance,by Qzeng,"3,937",03/12/2019,5eA0fLfQRw9WuX34ZRPvAT
173,Almost (Sweet Music),by Hozier,"3,911",03/12/2019,6UTmrvq4nRmx1iQ6iMd1FD
174,Kontrollieren,"by RAF Camora, Bonez MC, Gzuz, Maxwell","3,903",03/12/2019,1uGERQ2DVv7j9WSsWzOHVp
175,Rewrite The Stars (with James Arthur & Anne-Marie),by James Arthur,"3,839",03/12/2019,6mQLN3zRtAp6ovjusyYKrV
176,MILLIONDOLLAR$MILE,by Loredana,"3,825",03/12/2019,4nBcGqwztDJ29cyHVJtXsB
177,Roli Glitzer Glitzer (feat. Luciano & Eno),by Capital Bra,"3,732",03/12/2019,5P8EPCYTLW2bR4PanlvEpI
178,PARAMILITÄR,"by GENT, Kollegah","3,711",03/12/2019,5dMuxROTRzrBcvi2zrLP7M
179,This Feeling,"by The Chainsmokers, Kelsea Ballerini","3,682",03/12/2019,4NBTZtAt1F13VvlSKe6KTl
180,Cordula Grün,by Josh.,"3,664",03/12/2019,483ykNWhSQXYprueXUMNeo
181,Mula,by Mert,"3,653",03/12/2019,06xtJscJRJBZjTThCy46iq
182,Ballin,by Luciano,"3,635",03/12/2019,4PwQl3zVNOg1NUZzTOux8S
183,Baila Baila Baila,by Ozuna,"3,621",03/12/2019,7uH27oIt4a6cIFCA8ZPcyG
184,Ja Mann!,"by Bonez MC, RAF Camora","3,613",03/12/2019,4XHP5B63UsW0GniEx7oMHu
185,Inshallah (feat. Capital Bra),by Bushido,"3,607",03/12/2019,3nwG4L1J4a8MXq4R01Hilb
186,Arms Around You (feat. Maluma & Swae Lee),"by XXXTENTACION, Lil Pump","3,593",03/12/2019,2LskIZrCeLxRvCiGP8gxlh
187,Africa,by TOTO,"3,581",03/12/2019,2374M0fQpWi3dLnB54qaLX
188,Shotgun,by George Ezra,"3,569",03/12/2019,4ofwffwvvnbSkrMSCKQDaC
189,Kompanie,"by Bonez MC, RAF Camora, Hanybal","3,553",03/12/2019,6Cy4jkukjKnIqGYkU7xCeF
190,Fame (feat. RAF Camora),by Kontra K,"3,548",03/12/2019,1imtCbjVIxYIkurjkye7Dg
191,Berlin lebt,by Capital Bra,"3,545",03/12/2019,1zl1smQ584EZKCfLVeYWNq
192,FRIENDS,"by Marshmello, Anne-Marie","3,522",03/12/2019,08bNPGLD8AhKpnnERrAc6G
193,Under Water - Club Edit,by AVEC,"3,508",03/12/2019,3Bf7jl5Xr38QhPKyDXeQAz
194,Farben,by Kontra K,"3,501",03/12/2019,6hFmSZIw5gmn9mK4hfqozy
195,Penthouse,by Eno,"3,489",03/12/2019,1hYr1CRD22M1uHr0aPCEGm
196,a lot,by 21 Savage,"3,475",03/12/2019,2t8yVaLvJ0RenpXUIAC52d
197,Blah Blah Blah,by Armin van Buuren,"3,473",03/12/2019,0tp6mwUt99QnfY95T30Lqj
198,Back To You - From 13 Reasons Why – Season 2 Soundtrack,by Selena Gomez,"3,471",03/12/2019,4hQ6UGyWQIGJmHSo0J88JW
199,So Am I,by Ava Max,"3,429",03/12/2019,0uUNN1nSoUx1A4fkDCWDQ7
200,Taste (feat. Offset),by Tyga,"3,424",03/12/2019,5IaHrVsrferBYDm0bDyABy
1,Wolke 10,by MERO,"52,231",03/13/2019,14f1n3XCW3fQhAODW0CwLK
2,DNA,"by KC Rebell, Summer Cem, Capital Bra","27,063",03/13/2019,4BD9yUEFI07WaDJ381DDMq
3,Gib Ihm,by SHIRIN DAVID,"23,654",03/13/2019,5iIgIxtMNeogKaFUfvuAbs
4,2x,by Mathea,"22,427",03/13/2019,2pu5rVWy3zPlgypJzL3Mlw
5,Capital Bra je m'appelle,by Capital Bra,"22,110",03/13/2019,6VMAFT0zfide2Jg8MVZAPz
6,Prinzessa,by Capital Bra,"20,781",03/13/2019,7r55d7IhAj5UGKiYbXBwRP
7,Ferrari,"by Eno, MERO","19,170",03/13/2019,4AgK0CwpwcekXVdAoYB2VO
8,Sweet but Psycho,by Ava Max,"18,175",03/13/2019,25sgk305KZfyuqVBQIahim
9,Fragen,"by Azet, Zuna","18,109",03/13/2019,3gs4lX2JSAFc8v8piogE3i
10,Kamehameha,"by Azet, Zuna","17,979",03/13/2019,0qzX2dAs1otoAABKNHUwRb
11,500 PS,"by Bonez MC, RAF Camora","17,461",03/13/2019,4UOXo3xWnxYdTf3sFyRaUG
12,Hobby Hobby,by MERO,"17,402",03/13/2019,260R90ctQ1SiPax90PuEsT
13,Sucker,by Jonas Brothers,"16,860",03/13/2019,4y3OI86AEP6PQoDE6olYhO
14,Benzema,by Capital Bra,"16,309",03/13/2019,7KPGeiXWDsGEvFK62wzU8E
15,7 rings,by Ariana Grande,"15,538",03/13/2019,6ocbgoVGwYJhOv1GgI9NsF
16,Speechless (feat. Erika Sirola),by Robin Schulz,"14,843",03/13/2019,1rCcsYnmqbMYdkG7kS9GC5
17,Baller los,by MERO,"14,332",03/13/2019,1IPRghUN3LFPNbCTsfBJx9
18,Giant (with Rag'n'Bone Man),by Calvin Harris,"14,217",03/13/2019,5itOtNx0WxtJmi1TQ3RuRd
19,High Hopes,by Panic! At The Disco,"13,576",03/13/2019,1rqqCSm0Qe4I9rUvWncaom
20,Shallow,"by Lady Gaga, Bradley Cooper","12,894",03/13/2019,2VxeLyX666F8uXCJ0dZF8B
21,Pam Pam,"by Azet, Zuna","12,852",03/13/2019,7varEevkxnTyw3qufGfE6V
22,i'm so tired...,"by Lauv, Troye Sivan","12,407",03/13/2019,7COXchtUOMd6uIT6HvmRaI
23,Hallo Hallo,"by Azet, Zuna","12,368",03/13/2019,0RjhrAgD7bSYBi0fyqX616
24,Tausend Tattoos,by Sido,"12,283",03/13/2019,2PAYSgrVOBz8RJqp9B7QLu
25,Wow.,by Post Malone,"12,174",03/13/2019,6MWtB6iiXyIwun0YzU6DFP
26,"break up with your girlfriend, i'm bored",by Ariana Grande,"12,091",03/13/2019,4kV4N9D1iKVxx1KLvtTpjS
27,Kokain,"by Bonez MC, RAF Camora, Gzuz","12,087",03/13/2019,4Bj3usjRTckEJARO0dLbDf
28,Fading,"by Alle Farben, ILIRA","12,012",03/13/2019,2RP8Svo0pMwZXnVcmOffDw
29,Perfekt (feat. Sofiane),"by RAF Camora, AriBeatz","11,952",03/13/2019,38KR9aB0bPkjM4gKhKr7tr
30,ROMEO & JULIET,"by Loredana, Mozzik","11,560",03/13/2019,3uB8KqnEoQq5bTQ1JFHJ7Y
31,bury a friend,by Billie Eilish,"11,491",03/13/2019,4NzMOnvSJVNKF7nw5NkXIP
32,JAJA,by Fero47,"11,357",03/13/2019,5z3vuYzS9UF6rD6TmBEdUf
33,Look Back at It,by A Boogie Wit da Hoodie,"10,802",03/13/2019,3Ol2xnObFdKV9pmRD2t9x8
34,Without Me,by Halsey,"10,727",03/13/2019,5p7ujcrUXASCNwRaWNHR1C
35,Lelele,"by Azet, Zuna","10,663",03/13/2019,61A9J4906Zkuqd22oasZVR
36,Nese Don,"by Azet, Zuna, RAF Camora","10,339",03/13/2019,1EBK8F9hcrAQo2OGJ66ILb
37,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",by KitschKrieg,"10,304",03/13/2019,4Nip6oiJU24LqcUEi7u19S
38,Diablo,by Luciano,"10,267",03/13/2019,2myuZYePLUQV4I9KDbMmiW
39,wish you were gay,by Billie Eilish,"10,247",03/13/2019,4txc3txsIt81diMzGhrVPS
40,Pare,"by Azet, Zuna","9,596",03/13/2019,2E65WRtNfdWZjnIEaah9fA
41,Con Calma,"by Daddy Yankee, Snow","9,594",03/13/2019,5w9c2J52mkdntKOmRLeM2m
42,Happier,"by Marshmello, Bastille","9,570",03/13/2019,2dpaYNEQHiRxtZbfNsse99
43,Power Over Me,by Dermot Kennedy,"9,528",03/13/2019,0OGNtqKkjI7FCE9HZ4Khgo
44,Be Alright,by Dean Lewis,"9,516",03/13/2019,3EPXxR3ImUwfayaurPi3cm
45,Ist es wahr,"by Azet, Zuna","9,432",03/13/2019,4CBmq7qDSuIna6QhW11hYv
46,WTF (feat. Amber Van Day),by HUGEL,"9,273",03/13/2019,0gn93i7HJt0calph67R5Wu
47,Let Me Down Slowly,by Alec Benjamin,"9,252",03/13/2019,2qxmye6gAegTMjLKEBoR3d
48,In My Mind,"by Dynoro, Gigi D'Agostino","9,055",03/13/2019,0E9ZjEAyAwOXZ7wJC0PD33
49,Don't Call Me Up,by Mabel,"8,767",03/13/2019,5WHTFyqSii0lmT9R21abT8
50,Wenn die Sonne untergeht,"by Azet, Zuna","8,654",03/13/2019,6eWgN8PoowGfqvDYVPxZAq
51,DODI,by Shindy,"8,466",03/13/2019,63THFs9ovzO3WQsz4lzh0H
52,So Close,"by NOTD, Felix Jaehn, Captain Cuts, Georgia Ku","8,361",03/13/2019,7FjZU7XFs7P9jHI9Z0yRhK
53,Say My Name,"by David Guetta, Bebe Rexha, J Balvin","8,207",03/13/2019,0YammaEkYSeo9vQYZ1OwS6
54,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",by benny blanco,"8,102",03/13/2019,1WSGTYKLEpKfNQYYW5Oymt
55,Cataleya,by Samra,"7,860",03/13/2019,3MrTi2XjvQCZm8V1P1ryuR
56,Body (feat. brando),by Loud Luxury,"7,674",03/13/2019,7K7MUBCnzgBAvMVW2RTWNs
57,So stell ich mir das vor,by 18 Karat,"7,597",03/13/2019,4xguhUOQ0YeguPC9Q3JSfz
58,Dresscode Gucci,by Joker Bra,"7,435",03/13/2019,1bdX9WfgtGmkczxGli2zmi
59,Bad Liar,by Imagine Dragons,"7,338",03/13/2019,2RSHsoi04658QL5xgQVov3
60,Fast,by Juice WRLD,"7,323",03/13/2019,6MjNilJCVKJq0LfFvo5jWJ
61,Someone You Loved,by Lewis Capaldi,"7,281",03/13/2019,2TIlqbIneP0ZY1O0EzYLlc
62,Dancing With A Stranger (with Normani),by Sam Smith,"7,187",03/13/2019,6Qs4SXO9dwPj5GKvVOv8Ki
63,Nummer unterdrückt,"by Bonez MC, RAF Camora","7,187",03/13/2019,2SRVj6ceeIffVEm9NFyRHI
64,Sunflower - Spider-Man: Into the Spider-Verse,"by Post Malone, Swae Lee","7,183",03/13/2019,3KkXRkHbMCARz0aVfEt68P
65,Road2Goat,by Shindy,"7,169",03/13/2019,7jmyKXzjmjgmloEBZdFIRn
66,"5 Minuten (feat. Cro, AnnenMayKantereit & Trettmann)",by KitschKrieg,"6,995",03/13/2019,1rciHe0jRJnF3J6CuAwOH0
67,Last Hurrah,by Bebe Rexha,"6,951",03/13/2019,0i0wnv9UoFdZ5MfuFGQzMy
68,Ich liebe es (feat. XATAR & SAMY),by Capital Bra,"6,922",03/13/2019,71XGMPKmWtVxO7bGcGZhbn
69,Neymar,"by Capital Bra, Ufo361","6,897",03/13/2019,7ecGSqT8Ulbzhs5QwgWGVN
70,Facetime,by Dardan,"6,894",03/13/2019,0oZyouBDStcJEUbTmSfys2
71,Casanova,"by Summer Cem, Bausa","6,887",03/13/2019,0jB0RNZIfaihaDKNmdrI40
72,HaifischNikez Allstars,"by LX, Maxwell, Bonez MC, Gzuz, Sa4","6,883",03/13/2019,0kLA41xkWzzYzMIEGFuDkP
73,thank you,by Lena,"6,841",03/13/2019,3uCZ4IqMY54A0jxRkyPGPl
74,Yapma,by C ARMA,"6,834",03/13/2019,1194zYf7UfSXP4omxVTmPa
75,Risiko,"by Bonez MC, RAF Camora","6,830",03/13/2019,4HIv1dRF270YMyfvuxnF0d
76,Melodien (feat. Juju),by Capital Bra,"6,746",03/13/2019,5d35jcJj7WjDQBOHCHPY6t
77,G Klasse (feat. Lil Lano & M.O.030),by King Khalil,"6,686",03/13/2019,6Xt6kg1kGrZCi4gJhijxeT
78,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",by DJ Snake,"6,656",03/13/2019,4w8niZpiMy6qz1mntFA5uM
79,Close To Me (with Diplo) (feat. Swae Lee),by Ellie Goulding,"6,635",03/13/2019,5JEx7HbmvHQQswJCsoo9rA
80,Why so Serious,by Alice Merton,"6,610",03/13/2019,1FBzp2RXC04zE31DSCOqAY
81,Eastside (with Halsey & Khalid),by benny blanco,"6,565",03/13/2019,7FGq80cy8juXBCD2nrqdWU
82,Wild Stare,by Giant Rooks,"6,541",03/13/2019,2SClPoLfPJmwrr3EyfgRTS
83,Here With Me,"by Marshmello, CHVRCHES","6,517",03/13/2019,5icOoE6VgqFKohjWWNp0Ac
84,Ohne mein Team,"by Bonez MC, RAF Camora, Maxwell","6,516",03/13/2019,05Mp2UJulSttxQ4E6hQPH3
85,Dior 2001,by RIN,"6,491",03/13/2019,2eNSyVH3sNPiAj9WpRYK73
86,MIDDLE CHILD,by J. Cole,"6,486",03/13/2019,2JvzF1RMd7lE3KmFlsyZD8
87,Viva la Dealer,"by SDP, Capital Bra","6,440",03/13/2019,2vuFdbSOLje3khV4rLSEpm
88,Better Now,by Post Malone,"6,400",03/13/2019,7dt6x5M1jzdTEt8oCbisTK
89,Leyla,"by Nimo, Capo","6,327",03/13/2019,08OFGhKf7mK1BGhzMtXaqo
90,Ghetto,"by Azet, Zuna","6,240",03/13/2019,0zhIsKJiASrRn0k3kRLnAj
91,2002,by Anne-Marie,"6,227",03/13/2019,2BgEsaKNfHUdlh97KmvFyo
92,Zoey,"by Nimo, Capo","6,225",03/13/2019,0dGSOCj6hdV5Nr0V8FjONc
93,Talk,"by Khalid, Disclosure","6,176",03/13/2019,0rTV5WefWd1J3OwIheTzxM
94,Who Do You Love,"by The Chainsmokers, 5 Seconds of Summer","6,167",03/13/2019,11cDEev79fPKi6uJCjUhu8
95,Robbery,by Juice WRLD,"6,119",03/13/2019,6Hj9jySrnFppAI0sEMCZpJ
96,Feuer,by Capital Bra,"6,058",03/13/2019,3yuMTMJQ2gkvLhMVZLrcRV
97,Moonlight,by Gaullin,"6,052",03/13/2019,0A5gdlrpAuQqZ2iFgnqBFW
98,Zieh,"by Azet, Zuna","5,995",03/13/2019,0EDfHoIv0QzEybexqdnYkI
99,UFF,"by Veysel, Gzuz","5,966",03/13/2019,3Rq0ElVcisouAl71RtnTUS
100,Ruin My Life,by Zara Larsson,"5,940",03/13/2019,5tAa8Uaqr4VvA3693mbIhU
101,Mercedes,by Eno,"5,854",03/13/2019,3FHppoOv1gMexzC9XyMCFz
