chart_position,title,artist,stream_count,date,track_id
189,Swervin (feat. 6ix9ine),by A Boogie Wit da Hoodie,"5,112",06/10/2019,1wJRveJZLSb1rjhnUHQiv6
190,Paradise,by Bazzi,"5,101",06/10/2019,7njKgVl3AnLflRad38o7AG
191,Für immer uf di,by Patent Ochsner,"5,065",06/10/2019,03qgnFtJlddquRV1Edde9i
192,Say You Won't Let Go,by James Arthur,"5,060",06/10/2019,5uCax9HTNlzGybIStD3vDh
193,Next,"by Ufo361, RIN","5,056",06/10/2019,1x4MJYA9mJRph3fygU51K4
194,All Day And Night - Jax Jones & Martin Solveig Present Europa,"by Jax Jones, Madison Beer","5,045",06/10/2019,3O83h4LS797N23DpweeRAa
195,Meh welle,by Xen,"5,025",06/10/2019,2HOrxy1f8rvFQ2O7u0I9Y3
196,Natural,by Imagine Dragons,"5,007",06/10/2019,2FY7b99s15jUprqC0M5NCT
197,Affalterbach,by Shindy,"5,001",06/10/2019,1L8LtC2s161XwY6YrtnQjw
198,RR 9.1,"by Koba LaD, Niska","4,989",06/10/2019,28fP6qcMGPfYOjrx8AOWFn
199,Ain't A Thing (feat. Bonn),by Avicii,"4,977",06/10/2019,3MhNgzZwFtUF6jSr6pRSkW
200,Wallah ich leb,by Ardian Bujupi,"4,976",06/10/2019,0ykyzhXZr4vW0UNDreYfiH
1,Maghreb Gang (feat. French Montana & Khaled),by Farid Bang,"39,062",06/11/2019,1IBUPdwV9TvaipSODdt8QY
2,I Don't Care (with Justin Bieber),by Ed Sheeran,"35,435",06/11/2019,3HVWdVOQ0ZA45FuZGSfvns
3,Tricheur,"by Nekfeu, Damso","30,872",06/11/2019,5ZwRTJD1bTACtIuW5Iibnu
4,bad guy,by Billie Eilish,"30,846",06/11/2019,2Fxmhks0bxGSBdJ92vM42m
5,Wieder Lila,"by Samra, Capital Bra","30,623",06/11/2019,2kkcJ8tSDV42LdWcPjy6We
6,Old Town Road (feat. Billy Ray Cyrus) - Remix,by Lil Nas X,"29,768",06/11/2019,6u7jPi22kF8CTQ3rb9DHE7
7,Irina Shayk,by Ufo361,"29,133",06/11/2019,4Sokm1cWK36H2WctWWRGf1
8,La Haine,by Luciano,"28,422",06/11/2019,2AHJLtc81zIfj9EKcVEzmJ
9,SOS (feat. Aloe Blacc),by Avicii,"28,355",06/11/2019,2x0RZdkZcD8QRI53XT4GI5
10,She Got Me,by Luca Hänni,"26,840",06/11/2019,6TNK1SFt77MvTFoiTloiFQ
11,Someone You Loved,by Lewis Capaldi,"26,352",06/11/2019,7qEHsqek33rTcFNT9PFqLf
12,Labyrinth,by Loredana,"25,889",06/11/2019,1mLBX54nL0dwn54jesMXGU
13,NENENE,by Fero47,"23,568",06/11/2019,5AiqL0ezAAauDuVK5EJvXU
14,Con Calma,"by Daddy Yankee, Snow","22,954",06/11/2019,5w9c2J52mkdntKOmRLeM2m
15,Old Town Road,by Lil Nas X,"22,770",06/11/2019,53CJANUxooaqGOtdsBTh7O
16,Elle pleut,"by Nekfeu, Nemir","19,327",06/11/2019,31ljIjVJOgopnyNposqPhm
17,Dans l'univers,"by Nekfeu, Vanessa Paradis","18,905",06/11/2019,3OmMEncU5Z8hZJVKwAMZpk
18,Sucker,by Jonas Brothers,"18,486",06/11/2019,22vgEDb5hykfaTwLuskFGD
19,Cheum,by Nekfeu,"18,303",06/11/2019,3eG36tERWexe2lm75Ea3Y8
20,The London (feat. J. Cole & Travis Scott),by Young Thug,"18,194",06/11/2019,7DcvwMAiqKJQD1rrdfxSDx
21,Soldi,by Mahmood,"18,193",06/11/2019,4szQkW1CDHqbRZGltXJdd3
22,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),by Martin Garrix,"18,176",06/11/2019,7Feaw9WAEREY0DUOSXJLOM
23,"Go Loko (feat. Tyga, Jon Z)",by YG,"18,016",06/11/2019,1kK6DwzyXJSp58u5HYWwuD
24,Piece Of Your Heart,"by MEDUZA, Goodboys","17,568",06/11/2019,1DFD5Fotzgn6yYXkYsKiGs
25,Badewanne,"by KC Rebell, Gringo","17,522",06/11/2019,4qUjPb9J51kZ0PrGZWtpVc
26,Heaven,by Avicii,"17,011",06/11/2019,0vrmHPfoBadXVr2n0m1aqZ
27,Marlboro Rot,by Samra,"16,976",06/11/2019,4e6l3QGj4RZesjDLVqYk3H
28,a miLLy,"by Dardan, Mozzik","16,928",06/11/2019,6kpOQJOBX0TjGkJk7oX7Pw
29,Shallow,"by Lady Gaga, Bradley Cooper","16,893",06/11/2019,2VxeLyX666F8uXCJ0dZF8B
30,Rescue Me,by OneRepublic,"16,654",06/11/2019,0mjAU3yKR1QnXnHtjGJqTM
31,Calma - Remix,"by Pedro Capó, Farruko","16,049",06/11/2019,5iwz1NiezX7WWjnCgY5TH4
32,Don't Call Me Up,by Mabel,"15,935",06/11/2019,5WHTFyqSii0lmT9R21abT8
33,Les étoiles vagabondes,by Nekfeu,"15,869",06/11/2019,1FN3Bo2tGTBxvEb5b83vFV
34,If I Can't Have You,by Shawn Mendes,"15,757",06/11/2019,6LsAAHotRLMOHfCsSfYCsz
35,Haute (feat. J Balvin & Chris Brown),by Tyga,"15,727",06/11/2019,1jlnBQGP2DtSEhMgQaz7a7
36,Voyage léger,by Nekfeu,"15,215",06/11/2019,0sSvwmaVvkcIARs3uaLmlj
37,Alunissons,by Nekfeu,"14,854",06/11/2019,48MQ3gJuiksM6zyLPRTFKj
38,MOWGLI II,by PNL,"14,555",06/11/2019,1w2OwBeojIZI8hTI5WkMkV
39,Takotsubo,by Nekfeu,"14,243",06/11/2019,2SlzpQnpdEetONMktRWUKS
40,Nautilus,by Shindy,"14,182",06/11/2019,7IkZpSOJKGXCGhqAvHs7FG
41,Le bruit qui court,by Nekfeu,"14,008",06/11/2019,7rOhUcPhUnEmOLXLtNjuZO
42,No Guidance (feat. Drake),by Chris Brown,"13,991",06/11/2019,7FEwp8BavoEVE3AnxJDchc
43,Premier pas,by Nekfeu,"13,630",06/11/2019,6vsaj9lO1gyNjRmfIz0CTj
44,Always Remember Us This Way,by Lady Gaga,"13,471",06/11/2019,2rbDhOo9Fh61Bbu23T2qCk
45,cOcO MAmA,by Dardan,"13,115",06/11/2019,0oOPa0AlLnjCO6eci0HIdH
46,Let Me Down Slowly,by Alec Benjamin,"12,864",06/11/2019,2qxmye6gAegTMjLKEBoR3d
47,Malediven,by MERO,"12,850",06/11/2019,0H0MIfeqip6GKmafftx7kC
48,Menteur menteur,by Nekfeu,"12,809",06/11/2019,5BX0UF54txMgYG73sVNeJJ
49,Sweet but Psycho,by Ava Max,"12,784",06/11/2019,25sgk305KZfyuqVBQIahim
50,Vermissen (feat. Henning May),by Juju,"12,758",06/11/2019,1SSzM044DUbVpYNNHWIhYJ
51,Te Robaré,"by Nicky Jam, Ozuna","12,712",06/11/2019,6v0lAdFF4haL8xjBIUjtOw
52,Vintage,by RIN,"12,598",06/11/2019,6xwI9R3ZHT9nWtSYvffYQm
53,Compte les hommes,"by Nekfeu, Alpha Wann","12,312",06/11/2019,6j0sTlEg74brXngEeMQ5mJ
54,Ciel noir,by Nekfeu,"11,886",06/11/2019,2613pAp7RThnv3hjAfNn8m
55,Otro Trago,"by Sech, Darell","11,742",06/11/2019,1Ej96GIBCTvgH7tNX1r3qr
56,11 PM,by Maluma,"11,691",06/11/2019,7KbF6AdprOXEEHlsq11Z6d
57,Óλά Καλά,by Nekfeu,"11,607",06/11/2019,6ky5QlD64Sq1NMb9BkmIJw
58,Rolex,"by Capital Bra, Summer Cem, KC Rebell","11,460",06/11/2019,38lQ7lYhN3eSWepnZHaiBF
59,Call You Mine,"by The Chainsmokers, Bebe Rexha","11,388",06/11/2019,05CwHjIk71RXVU40boRMnR
60,"Tough Love (feat. Agnes, Vargas & Lagola)",by Avicii,"11,381",06/11/2019,1yfyIdEw5U2bD5I6gxQCxW
61,Never Go Back,by Dennis Lloyd,"11,320",06/11/2019,2QrXzOqLCVDRZHkToA0tSR
62,Cherry Lady,by Capital Bra,"11,247",06/11/2019,4j5WelE5mkf9A2jmts729h
63,De mon mieux,by Nekfeu,"10,956",06/11/2019,7Dk92DM38obUOQknmSDku6
64,Cross Me (feat. Chance the Rapper & PnB Rock),by Ed Sheeran,"10,896",06/11/2019,543bCW2ruMPmxUBWirQ3MR
65,Punto,by Loco Escrito,"10,713",06/11/2019,17Xaa5Iikz9Mhqzkgg4Wy4
66,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")","by Kygo, Rita Ora","10,630",06/11/2019,3y3brCCecHC3Db18aIOnny
67,Bad Liar,by Imagine Dragons,"10,468",06/11/2019,2RSHsoi04658QL5xgQVov3
68,So Am I,by Ava Max,"10,442",06/11/2019,0uUNN1nSoUx1A4fkDCWDQ7
69,All Around The World (La La La),"by R3HAB, A Touch Of Class","10,394",06/11/2019,02itaCXOdC54J0ISjqqFAp
70,Never Really Over,by Katy Perry,"10,270",06/11/2019,5PYQUBXc7NYeI1obMKSJK0
71,High Hopes,by Panic! At The Disco,"10,236",06/11/2019,1rqqCSm0Qe4I9rUvWncaom
72,Baila Baila Baila,by Ozuna,"10,162",06/11/2019,7uH27oIt4a6cIFCA8ZPcyG
73,Soltera - Remix,"by Lunay, Daddy Yankee, Bad Bunny","10,087",06/11/2019,1c0hsvHLELX6y8qymnpLKL
74,In My Mind,"by Dynoro, Gigi D'Agostino","10,057",06/11/2019,0E9ZjEAyAwOXZ7wJC0PD33
75,DEUTSCHLAND,by Rammstein,"9,964",06/11/2019,2bPGTMB5sFfFYQ2YvSmup0
76,EARFQUAKE,"by Tyler, The Creator","9,945",06/11/2019,5hVghJ4KaYES3BFUATCYn0
77,when the party's over,by Billie Eilish,"9,879",06/11/2019,43zdsphuZLzwA9k4DJhU0I
78,Koala mouillé,by Nekfeu,"9,843",06/11/2019,7rbf4lfmVKugJ5sTQCBOpO
79,Contra La Pared,"by Sean Paul, J Balvin","9,839",06/11/2019,37eGbhE1xVFSvcKkqGb6i1
80,Callaita,"by Bad Bunny, Tainy","9,772",06/11/2019,2TH65lNHgvLxCKXM3apjxI
81,Mother's Daughter,by Miley Cyrus,"9,722",06/11/2019,2WyRfGeHo97VC5mP1BBSzr
82,On My Way,"by Alan Walker, Sabrina Carpenter, Farruko","9,715",06/11/2019,4n7jnSxVLd8QioibtTDBDq
83,7 rings,by Ariana Grande,"9,686",06/11/2019,6ocbgoVGwYJhOv1GgI9NsF
84,ME! (feat. Brendon Urie of Panic! At The Disco),by Taylor Swift,"9,482",06/11/2019,4MsUsFfWseB9M2plGJyuIw
85,Speechless (feat. Erika Sirola),by Robin Schulz,"9,426",06/11/2019,1rCcsYnmqbMYdkG7kS9GC5
86,Letzte Träne,by Kontra K,"9,423",06/11/2019,1FuJKBi6XdFyf8Yzmck468
87,1er rôle,by Nekfeu,"9,195",06/11/2019,3i0WryQi0e9rPdkroQSUMn
88,Pixels,"by Nekfeu, Crystal Kay","9,178",06/11/2019,7v5EUVKBk6jw697PhZIzFJ
89,Au DD,by PNL,"9,153",06/11/2019,5lCxlSBFyP5g4EhVypAoOu
90,Sunset Lover,by Petit Biscuit,"9,048",06/11/2019,3WRQUvzRvBDr4AxMWhXc5E
91,Harami,by Samra,"9,043",06/11/2019,5xIODxqlpUnRVA9ewZUCug
92,Giant (with Rag'n'Bone Man),by Calvin Harris,"8,973",06/11/2019,5itOtNx0WxtJmi1TQ3RuRd
93,Hola Señorita,"by GIMS, Maluma","8,945",06/11/2019,5vLEmh5EolySKTvXsyWSOg
94,Médicament,"by Niska, Booba","8,886",06/11/2019,55mCsKCo4bPuYtZvHppp8z
95,Barrio,by Olexesh,"8,842",06/11/2019,3mbGX2yy83BtCiPO59mE5r
96,Wir ticken,"by Capital Bra, Samra","8,797",06/11/2019,1ag6DENIjtcmRFCx5JjUng
97,Michel Vaillant,by Veysel,"8,725",06/11/2019,0Jsk2j8PiNWMQN1EymsLAU
98,Elle est bonne sa mère,"by Vegedream, Ninho","8,666",06/11/2019,6F8Caj9u2wk5hmbFuKK6Pa
99,bury a friend,by Billie Eilish,"8,483",06/11/2019,4SSnFejRGlZikf02HLewEF
100,Ghetto,"by Samra, Capital Bra, Brudi030, Kalazh44","8,469",06/11/2019,5h10tw9LYCWPFgqJttM2U0
101,3 Nights,by Dominic Fike,"8,381",06/11/2019,1tNJrcVe6gwLEiZCtprs1u
102,Maman ne le sait pas (feat. Niska),by Ninho,"8,302",06/11/2019,5c2HadbVTsMKjja4gohEFI
103,Arcade,by Duncan Laurence,"8,274",06/11/2019,1Xi84slp6FryDSCbzq4UCD
104,Wow.,by Post Malone,"8,216",06/11/2019,6MWtB6iiXyIwun0YzU6DFP
105,lovely (with Khalid),by Billie Eilish,"8,189",06/11/2019,0u2P5u6lvoDfwTYjAADbn4
106,Power Over Me,by Dermot Kennedy,"8,121",06/11/2019,0OGNtqKkjI7FCE9HZ4Khgo
107,Pookie,by Aya Nakamura,"8,107",06/11/2019,2QpUWi6VSNOt2WyH5FIeLD
108,Glad You Came,by VIZE,"8,103",06/11/2019,0Nq7JtZtjHjJ2fprzzgwio
109,Get You The Moon (feat. Snøw),by Kina,"7,904",06/11/2019,4ZLzoOkj0MPWrTLvooIuaa
110,HP,by Maluma,"7,897",06/11/2019,1LIqNVhaIgxXUt2eVoIQJ3
111,Wie im Traum,"by Ardian Bujupi, Fero47","7,873",06/11/2019,3ld409h4DdrdPJzEdeU1WS
112,Be Alright,by Dean Lewis,"7,865",06/11/2019,5qrSlOut2rNAWv3ubArkNy
113,Das Buch,by Sido,"7,860",06/11/2019,6SX4L6NKqcH42eY2gX6qoX
114,Sunflower - Spider-Man: Into the Spider-Verse,"by Post Malone, Swae Lee","7,789",06/11/2019,3KkXRkHbMCARz0aVfEt68P
115,Amor Genuino,by Ozuna,"7,758",06/11/2019,6pK5edDoyrn4mWwRSVc2a5
116,Bad Reputation (feat. Joe Janiak),by Avicii,"7,731",06/11/2019,0HZgYFimoJG9Ijy8InUWcV
117,Zemër,"by Soolking, Dhurata Dora","7,648",06/11/2019,68av1mZz0VsIYXJWATZWUW
118,AUSLÄNDER,by Rammstein,"7,575",06/11/2019,7j43FohbLVulScL7S9sQZk
119,Prinzessa,by Capital Bra,"7,566",06/11/2019,0Tq0EhQpVeQJwV3E3P5Jti
120,Blei (feat. Veysel),by Kontra K,"7,555",06/11/2019,0Cy2x4vkNHiZ2Z3XiZE5Yu
121,Happier,"by Marshmello, Bastille","7,550",06/11/2019,2dpaYNEQHiRxtZbfNsse99
122,Suge,by DaBaby,"7,398",06/11/2019,2gwkD6igEhQbDQegRCcdoB
123,Verte Ir,"by DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago","7,366",06/11/2019,4lzxJ4jCuFDXXGkE1LmpKR
124,Without Me,by Halsey,"7,282",06/11/2019,5p7ujcrUXASCNwRaWNHR1C
125,Sixteen,by Ellie Goulding,"7,273",06/11/2019,4PkIDTPGedm0enzdvilLNd
126,DNA,"by KC Rebell, Summer Cem, Capital Bra","7,226",06/11/2019,43DtCXAz2qUJ4YiTX6ICT0
127,Wild Stare,by Giant Rooks,"7,196",06/11/2019,2SClPoLfPJmwrr3EyfgRTS
128,Talk (feat. Disclosure),by Khalid,"7,164",06/11/2019,6TqXcAFInzjp0bODyvrWEq
129,Shoote ma Shoote,by Samra,"7,161",06/11/2019,7FOQJQcTDqzXZJ72hZikCl
130,Only Human,by Jonas Brothers,"7,158",06/11/2019,0DiDStADDVh3SvAsoJAFMk
131,Heart Upon My Sleeve (feat. Imagine Dragons),by Avicii,"7,121",06/11/2019,6kXNnS7JJz0nAv4XEwEmQJ
132,Balance ton quoi,by Angèle,"7,101",06/11/2019,2jX5c5RFp0A9E1GDsvGxIa
133,Here With Me,"by Marshmello, CHVRCHES","7,097",06/11/2019,5icOoE6VgqFKohjWWNp0Ac
134,Truth Hurts,by Lizzo,"7,083",06/11/2019,5qmq61DAAOUaW8AUo8xKhh
135,What I Like About You (feat. Theresa Rex),by Jonas Blue,"7,028",06/11/2019,4NSW0Km5ZG60L8FthUebPJ
136,Quarterback,by KC Rebell,"6,992",06/11/2019,0WGG3xWyW6AlXOaW6CHu4A
137,Yapma,by C ARMA,"6,939",06/11/2019,1194zYf7UfSXP4omxVTmPa
138,Bye Bye,"by Capital Bra, Nimo","6,893",06/11/2019,60yqRJXgkrPEvP977ZIOWb
139,Fliegst Du mit,by SHIRIN DAVID,"6,834",06/11/2019,7d5OMedGbW3CZwFfiNMGeI
140,Body (feat. brando),by Loud Luxury,"6,826",06/11/2019,7K7MUBCnzgBAvMVW2RTWNs
141,i'm so tired...,"by Lauv, Troye Sivan","6,808",06/11/2019,7COXchtUOMd6uIT6HvmRaI
142,Bittersweet Symphony (feat. Emily Roberts),by GAMPER & DADONI,"6,780",06/11/2019,6sYJuVcEu4gFHmeTLdHzRz
143,All This Love (feat. Harlœ),"by Robin Schulz, HARLOE","6,775",06/11/2019,0nxYyX5PIHJqF4VSb4CIFV
144,Meh welle,by Xen,"6,720",06/11/2019,2HOrxy1f8rvFQ2O7u0I9Y3
145,Back to the Start,by Michael Schulte,"6,666",06/11/2019,2i2JtDSr6GbkRpTToH15SN
146,Pa Mí - Remix,"by Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez","6,664",06/11/2019,7g8YaUQABMal0zWe7a2ijz
147,Mary,by Bausa,"6,609",06/11/2019,6BZhkqUtaFJm57Hm5TTQSH
148,Bohemian Rhapsody - Remastered 2011,by Queen,"6,564",06/11/2019,4u7EnebtmKWzUH433cf5Qv
149,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",by DJ Snake,"6,529",06/11/2019,4w8niZpiMy6qz1mntFA5uM
150,Alleen,by KC Rebell,"6,506",06/11/2019,0geta4Y77R76wvOVlGWnsl
151,500 PS,"by Bonez MC, RAF Camora","6,492",06/11/2019,4UOXo3xWnxYdTf3sFyRaUG
152,"Fire On Fire - From ""Watership Down""",by Sam Smith,"6,439",06/11/2019,5rFj8OzffT0iggSjcBaeND
153,Mad Love,by Mabel,"6,436",06/11/2019,79JBjIq90BrQ8Ws0pUhlzD
154,Wolke 10,by MERO,"6,425",06/11/2019,200cTjC6si5Xz9af2QeHi2
155,Falling Like The Stars,by James Arthur,"6,396",06/11/2019,15xWRPHQMeqgdkGzInx3PY
156,Benzema,by Capital Bra,"6,382",06/11/2019,0gyO8zq1Hw5GTQ33EXcc40
157,Baila Baila Baila - Remix,"by Ozuna, Daddy Yankee, J Balvin, Farruko, Anuel AA","6,371",06/11/2019,7mWFF4gPADjTQjC97CgFVt
158,RADIO,by Rammstein,"6,361",06/11/2019,5vZ4IeUenK2cHub2d7yfWk
159,Taste (feat. Offset),by Tyga,"6,356",06/11/2019,2toVe5hfuIi97ytDPDbQFt
160,Gib Gas,"by Ufo361, Luciano","6,340",06/11/2019,7MqL7uh6zGd8x0B9srz3r0
161,Bones (feat. OneRepublic),by Galantis,"6,332",06/11/2019,1pfgsjmxVZhoZpeDx6POKv
162,Dancing With A Stranger (with Normani),by Sam Smith,"6,269",06/11/2019,6Qs4SXO9dwPj5GKvVOv8Ki
163,Swervin (feat. 6ix9ine),by A Boogie Wit da Hoodie,"6,210",06/11/2019,1wJRveJZLSb1rjhnUHQiv6
164,Pop Out (feat. Lil Tjay),by Polo G,"6,210",06/11/2019,6uFn47ACjqYkc0jADwEdj1
165,don't lie to me,by Lena,"6,197",06/11/2019,6hyl5rtrQw0FyGOWueYQsd
166,Shape of You,by Ed Sheeran,"6,192",06/11/2019,7qiZfU4dY1lWllzX7mPBI3
167,Rise,"by Jonas Blue, Jack & Jack","6,183",06/11/2019,3KLygy1YWhmrQx0GRs7IOx
168,Binks (feat. Koba LaD),by 100 Blaze,"6,148",06/11/2019,66kEUL4IAGwmquPa41Jka8
169,MIA (feat. Drake),by Bad Bunny,"6,130",06/11/2019,116H0KvKr2Zl4RPuVBruDO
170,Affalterbach,by Shindy,"6,118",06/11/2019,1L8LtC2s161XwY6YrtnQjw
171,Peace Of Mind (feat. Vargas & Lagola),by Avicii,"6,083",06/11/2019,6ZEYvUSgON3J5Qe1RYi3Jo
172,Eastside (with Halsey & Khalid),by benny blanco,"6,079",06/11/2019,7FGq80cy8juXBCD2nrqdWU
173,ZEIG DICH,by Rammstein,"6,074",06/11/2019,3d3k8g4GTVx9EFIFlOZOEX
174,RR 9.1,"by Koba LaD, Niska","6,061",06/11/2019,28fP6qcMGPfYOjrx8AOWFn
175,Happy Now,"by Kygo, Sandro Cavazza","6,060",06/11/2019,14sOS5L36385FJ3OL8hew4
176,Say My Name,"by David Guetta, Bebe Rexha, J Balvin","6,042",06/11/2019,0YammaEkYSeo9vQYZ1OwS6
177,Bruises,by Lewis Capaldi,"6,038",06/11/2019,4Of7rzpRpV1mWRbhp5rAqG
178,All Day And Night - Jax Jones & Martin Solveig Present Europa,"by Jax Jones, Madison Beer","6,013",06/11/2019,3O83h4LS797N23DpweeRAa
179,Arc-en-ciel,by Booba,"5,929",06/11/2019,07qHCBBSRswIsfs0waYdjC
180,La Libertad,by Alvaro Soler,"5,886",06/11/2019,3DsLBZjoU5AYxZXsepHtsW
181,Nightmare,by Halsey,"5,879",06/11/2019,340UVheS8z3ncW9TTUhAbc
182,La vie qu'on mène,by Ninho,"5,859",06/11/2019,0Jh6iWjna1wk5le0Ahn7No
183,Better,by Khalid,"5,855",06/11/2019,6zeeWid2sgw4lap2jV61PZ
184,Hold The Line (feat. A R I Z O N A),by Avicii,"5,795",06/11/2019,6EBlOYNcZ8MrdEov9lEdV6
185,Te Soñé De Nuevo,by Ozuna,"5,744",06/11/2019,5s8LepdwU0THzpd0M7nLsa
186,Unforgettable,by Nico Santos,"5,741",06/11/2019,30f7TNgvsS1AWtyuVqMucH
187,Just You and I,by Tom Walker,"5,721",06/11/2019,03x2rVJRFUrvwlfxoHd9Mo
188,"break up with your girlfriend, i'm bored",by Ariana Grande,"5,716",06/11/2019,4kV4N9D1iKVxx1KLvtTpjS
189,Wallah ich leb,by Ardian Bujupi,"5,711",06/11/2019,0ykyzhXZr4vW0UNDreYfiH
190,rockstar (feat. 21 Savage),by Post Malone,"5,697",06/11/2019,0e7ipj03S05BNilyu5bRzt
191,Find U Again (feat. Camila Cabello),by Mark Ronson,"5,695",06/11/2019,1HpzOCZbNWzxvvXfSGtSrX
192,Ritual,"by Tiësto, Jonas Blue, Rita Ora","5,663",06/11/2019,3M9Apu4OZfylLTFKvgEtKa
193,Clout (feat. Cardi B),by Offset,"5,605",06/11/2019,59ywHNwwchG4nZJMLyxSzd
194,Isis,"by Joyner Lucas, Logic","5,591",06/11/2019,36TO60sxDduIsO3xH8IcUh
195,Nevermind,by Dennis Lloyd,"5,585",06/11/2019,63SevszngYpZOwf63o61K4
196,079,by Lo & Leduc,"5,585",06/11/2019,3dfCKQy9JY2ixI58zTeUn9
197,Tausend Tattoos,by Sido,"5,573",06/11/2019,2PAYSgrVOBz8RJqp9B7QLu
198,Legendary (feat. Gunna),by Tyga,"5,561",06/11/2019,4yn0ftNHQSwsWE81h33y4K
199,Perfect,by Ed Sheeran,"5,558",06/11/2019,0tgVpDi06FyKpA1z0VMD4v
200,Paradise,by Bazzi,"5,536",06/11/2019,7njKgVl3AnLflRad38o7AG
1,Maghreb Gang (feat. French Montana & Khaled),by Farid Bang,"38,591",06/12/2019,1IBUPdwV9TvaipSODdt8QY
2,I Don't Care (with Justin Bieber),by Ed Sheeran,"36,079",06/12/2019,3HVWdVOQ0ZA45FuZGSfvns
3,bad guy,by Billie Eilish,"31,742",06/12/2019,2Fxmhks0bxGSBdJ92vM42m
4,Wieder Lila,"by Samra, Capital Bra","31,191",06/12/2019,2kkcJ8tSDV42LdWcPjy6We
5,Old Town Road (feat. Billy Ray Cyrus) - Remix,by Lil Nas X,"30,488",06/12/2019,6u7jPi22kF8CTQ3rb9DHE7
6,SOS (feat. Aloe Blacc),by Avicii,"28,057",06/12/2019,2x0RZdkZcD8QRI53XT4GI5
7,Tricheur,"by Nekfeu, Damso","27,961",06/12/2019,5ZwRTJD1bTACtIuW5Iibnu
8,La Haine,by Luciano,"27,685",06/12/2019,2AHJLtc81zIfj9EKcVEzmJ
9,Someone You Loved,by Lewis Capaldi,"27,599",06/12/2019,7qEHsqek33rTcFNT9PFqLf
10,She Got Me,by Luca Hänni,"27,428",06/12/2019,6TNK1SFt77MvTFoiTloiFQ
11,Irina Shayk,by Ufo361,"25,910",06/12/2019,4Sokm1cWK36H2WctWWRGf1
12,Con Calma,"by Daddy Yankee, Snow","24,429",06/12/2019,5w9c2J52mkdntKOmRLeM2m
13,Labyrinth,by Loredana,"23,768",06/12/2019,1mLBX54nL0dwn54jesMXGU
14,Old Town Road,by Lil Nas X,"23,595",06/12/2019,53CJANUxooaqGOtdsBTh7O
15,NENENE,by Fero47,"22,866",06/12/2019,5AiqL0ezAAauDuVK5EJvXU
16,Sucker,by Jonas Brothers,"19,255",06/12/2019,22vgEDb5hykfaTwLuskFGD
17,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),by Martin Garrix,"18,791",06/12/2019,7Feaw9WAEREY0DUOSXJLOM
18,Piece Of Your Heart,"by MEDUZA, Goodboys","18,752",06/12/2019,1DFD5Fotzgn6yYXkYsKiGs
19,The London (feat. J. Cole & Travis Scott),by Young Thug,"18,680",06/12/2019,7DcvwMAiqKJQD1rrdfxSDx
20,"Go Loko (feat. Tyga, Jon Z)",by YG,"18,516",06/12/2019,1kK6DwzyXJSp58u5HYWwuD
21,Soldi,by Mahmood,"18,005",06/12/2019,4szQkW1CDHqbRZGltXJdd3
22,Rescue Me,by OneRepublic,"17,810",06/12/2019,0mjAU3yKR1QnXnHtjGJqTM
23,Shallow,"by Lady Gaga, Bradley Cooper","17,392",06/12/2019,2VxeLyX666F8uXCJ0dZF8B
24,Heaven,by Avicii,"17,385",06/12/2019,0vrmHPfoBadXVr2n0m1aqZ
25,Don't Call Me Up,by Mabel,"17,084",06/12/2019,5WHTFyqSii0lmT9R21abT8
26,a miLLy,"by Dardan, Mozzik","16,752",06/12/2019,6kpOQJOBX0TjGkJk7oX7Pw
27,If I Can't Have You,by Shawn Mendes,"16,659",06/12/2019,6LsAAHotRLMOHfCsSfYCsz
28,Badewanne,"by KC Rebell, Gringo","16,580",06/12/2019,4qUjPb9J51kZ0PrGZWtpVc
29,Elle pleut,"by Nekfeu, Nemir","16,525",06/12/2019,31ljIjVJOgopnyNposqPhm
30,Calma - Remix,"by Pedro Capó, Farruko","16,484",06/12/2019,5iwz1NiezX7WWjnCgY5TH4
31,Marlboro Rot,by Samra,"16,460",06/12/2019,4e6l3QGj4RZesjDLVqYk3H
32,Haute (feat. J Balvin & Chris Brown),by Tyga,"16,182",06/12/2019,1jlnBQGP2DtSEhMgQaz7a7
33,Dans l'univers,"by Nekfeu, Vanessa Paradis","16,062",06/12/2019,3OmMEncU5Z8hZJVKwAMZpk
34,Cheum,by Nekfeu,"15,320",06/12/2019,3eG36tERWexe2lm75Ea3Y8
35,No Guidance (feat. Drake),by Chris Brown,"15,154",06/12/2019,7FEwp8BavoEVE3AnxJDchc
36,Nautilus,by Shindy,"14,436",06/12/2019,7IkZpSOJKGXCGhqAvHs7FG
37,Sweet but Psycho,by Ava Max,"13,846",06/12/2019,25sgk305KZfyuqVBQIahim
38,MOWGLI II,by PNL,"13,796",06/12/2019,1w2OwBeojIZI8hTI5WkMkV
39,Always Remember Us This Way,by Lady Gaga,"13,612",06/12/2019,2rbDhOo9Fh61Bbu23T2qCk
40,Te Robaré,"by Nicky Jam, Ozuna","13,480",06/12/2019,6v0lAdFF4haL8xjBIUjtOw
