chart_position,title,artist,stream_count,date,track_id
137,Dior,by Pop Smoke,"5,398",05/16/2020,79s5XnCN4TJKTVMSmOx8Ep
138,Doch in der Nacht,by Apache 207,"5,397",05/16/2020,3uhTOxvu2h2YEm0uPNF2vi
139,Maschine,"by RAF Camora, The Cratez","5,396",05/16/2020,0C6NMPWYqsLIuuYSNP8KqE
140,Wieso tust Du dir das an?,by Apache 207,"5,391",05/16/2020,6dNB3XdAzx7kTf5wa8Rg89
141,Light,by Jerome,"5,382",05/16/2020,1lht8jb3c6rEiVaqX94enH
142,Daisies,by Katy Perry,"5,359",05/16/2020,4uqh9bualXNHXXwO2wPorc
143,Puste sie weg,by Kontra K,"5,344",05/16/2020,14P8s5aiDr32gcQ5ESaYBO
144,Don't Stop Believin',by Journey,"5,301",05/16/2020,4bHsxqR3GMrXTxEPLuK5ue
145,Rich Rich,by Ufo361,"5,290",05/16/2020,2QfmSvSMwTXcvlIkU0w1Yk
146,Ausgehen,by AnnenMayKantereit,"5,258",05/16/2020,3Ve0ag71EeiQalsl7Ha4Dw
147,Play With Fire,by Nico Santos,"5,249",05/16/2020,4XqCiPFWwAwGEI7yiq0LvK
148,everything i wanted,by Billie Eilish,"5,211",05/16/2020,3ZCTVFBt2Brf31RLEnCkWJ
149,Übermorgen,by Mark Forster,"5,164",05/16/2020,1NP7bzm8UksJUWXsuFoOwE
150,Kein Problem,by Apache 207,"5,152",05/16/2020,3Zigq1lfHmFRlyoRrh9k2s
151,"Bad Girls, Good Vibes",by Ufo361,"5,145",05/16/2020,71MINiRBFEr7pLzljbDDSZ
152,2x,by Mathea,"5,142",05/16/2020,3Esn90IzUHMGq1xLaiCsex
153,WIE LANG?????????,by Dardan,"5,108",05/16/2020,7sMe3DBnBppU4COnQJHRV5
154,Mios mit Bars,by Luciano,"5,097",05/16/2020,7Ek9e3eIuktIFjpDRQfmHE
155,LASS MAL,by Mozzik,"5,093",05/16/2020,6LOOMDP92ezbkLDQH590K5
156,Adriana,by RAF Camora,"5,084",05/16/2020,5YbcMbH4xHRfep9rSxLRDt
157,Bruises,by Lewis Capaldi,"5,070",05/16/2020,4Of7rzpRpV1mWRbhp5rAqG
158,FEFE,"by 6ix9ine, Nicki Minaj, Murda Beatz","5,051",05/16/2020,2l8nEO0vsTRCRnGqQty6qx
159,rockstar (feat. 21 Savage),by Post Malone,"5,049",05/16/2020,0e7ipj03S05BNilyu5bRzt
160,CITY OF ANGELS,by 24kGoldn,"5,013",05/16/2020,6ap9lSRJ0iLriGLqoJ44cq
161,Piece Of Your Heart,"by MEDUZA, Goodboys","5,008",05/16/2020,1DFD5Fotzgn6yYXkYsKiGs
162,Rescue Me,by OneRepublic,"4,990",05/16/2020,0mjAU3yKR1QnXnHtjGJqTM
163,Donuts,by Gzuz,"4,986",05/16/2020,5XVPNr0CAoUn1jD033Ucoo
164,Kokain,"by Bonez MC, RAF Camora, Gzuz","4,970",05/16/2020,4Bj3usjRTckEJARO0dLbDf
165,Bentley,by Data Luv,"4,967",05/16/2020,3g5VGOh2K2A6MgKzHmCjFq
166,Cooler Than Me,by Lucky Luke,"4,949",05/16/2020,525GY0mXYnxajolwgS8Eaz
167,Alien,by RIN,"4,938",05/16/2020,2RaKlveGCllSaXloN8kmzV
168,Higher Ground (feat. John Martin),by Martin Garrix,"4,914",05/16/2020,0rohJsT6NWsThpukt0Xxdc
169,Shababs botten,by Pashanim,"4,888",05/16/2020,0H9WHopZ62JeDaGau7REMw
170,Eiskalt,"by Loredana, Mozzik","4,882",05/16/2020,5sMugAU31Ug5SAUUbhBIKU
171,Unnormal,"by RAF Camora, Bonez MC","4,861",05/16/2020,7CzSP7spDpZBP8edbtPIwI
172,Angst,"by Loredana, Rymez","4,857",05/16/2020,3R3rQ7FbTJdsi5She10YvI
173,Post Malone (feat. RANI),by Sam Feldt,"4,846",05/16/2020,36orMWv2PgvnzXsd5CJ0yL
174,lovely (with Khalid),by Billie Eilish,"4,829",05/16/2020,0u2P5u6lvoDfwTYjAADbn4
175,Turn Me On (feat. Vula),"by Riton, Oliver Heldens","4,826",05/16/2020,0qaWEvPkts34WF68r8Dzx9
176,Can't Hold Us - feat. Ray Dalton,by Macklemore & Ryan Lewis,"4,824",05/16/2020,3bidbhpOYeV4knp8AIu8Xn
177,Sip,by Luciano,"4,804",05/16/2020,4D4tA2ara3ihoOvjupr8cG
178,Summer Of '69,by Bryan Adams,"4,792",05/16/2020,6N1EjQjnvhOjFrF6oUmGPa
179,Beautiful People (feat. Khalid),by Ed Sheeran,"4,789",05/16/2020,70eFcWOvlMObDhURTqT4Fv
180,100k Cash,"by Capital Bra, Samra","4,739",05/16/2020,033if6Adj8fwBYsQzHOfQ8
181,Viva la Dealer,"by SDP, Capital Bra","4,697",05/16/2020,2vuFdbSOLje3khV4rLSEpm
182,In Your Eyes,by The Weeknd,"4,691",05/16/2020,7szuecWAPwGoV1e5vGu8tl
183,Higher Love,"by Kygo, Whitney Houston","4,677",05/16/2020,6oJ6le65B3SEqPwMRNXWjY
184,You should be sad,by Halsey,"4,668",05/16/2020,7lidXGPXPYLNThITAOTlkK
185,Africa,by TOTO,"4,652",05/16/2020,2374M0fQpWi3dLnB54qaLX
186,One to Make Her Happy,"by Pulsedriver, Tiscore","4,646",05/16/2020,4p4EJiDJtvf9MFFk6zEQad
187,Bohemian Rhapsody - Remastered 2011,by Queen,"4,635",05/16/2020,4u7EnebtmKWzUH433cf5Qv
188,Shallow,"by Lady Gaga, Bradley Cooper","4,634",05/16/2020,2VxeLyX666F8uXCJ0dZF8B
189,D A YYY T O N A,by Dardan,"4,611",05/16/2020,5Bj9rLRVpf5xxQwhlyOOeh
190,Lalala,"by Y2K, bbno$","4,584",05/16/2020,51Fjme0JiitpyXKuyQiCDo
191,Don't Stop Me Now - Remastered 2011,by Queen,"4,582",05/16/2020,5T8EDUDqKcs6OSOwEsfqG7
192,Scheiss Drauf,by Jamule,"4,558",05/16/2020,2iRUscC5xU7FVkx05yulFZ
193,I Don't Care (with Justin Bieber),by Ed Sheeran,"4,530",05/16/2020,0hVXuCcriWRGvwMV1r5Yn9
194,Like It Is,"by Kygo, Zara Larsson, Tyga","4,515",05/16/2020,3frUvGrmGcay91lvFbOgsN
195,Robbery,by Juice WRLD,"4,483",05/16/2020,6Hj9jySrnFppAI0sEMCZpJ
196,Chaos,by Mathea,"4,476",05/16/2020,6XjhXMNeN3VQTOstpxHy5L
197,Little Help,"by The BossHoss, Mimi & Josy","4,458",05/16/2020,3uQp3pxHqAcNTREQeZrbkv
198,3 Nights,by Dominic Fike,"4,440",05/16/2020,0uI7yAKUf52Cn7y3sYyjiX
199,Walk Em Down (feat. Roddy Ricch),by NLE Choppa,"4,436",05/16/2020,4cSSL3YafYjM3yjgFO1vJg
200,Be Alright,by Dean Lewis,"4,412",05/16/2020,5qrSlOut2rNAWv3ubArkNy
1,Fame,by Apache 207,"31,731",05/17/2020,3goH7O78TLkV9RhCAyM4AT
2,GOOBA,by 6ix9ine,"29,835",05/17/2020,4NhDYoQTYCdWHTvlbGVgwo
3,Roses - Imanbek Remix,by SAINt JHN,"25,900",05/17/2020,24Yi9hE78yPEbZ4kxyoXAI
4,ROCKSTAR (feat. Roddy Ricch),by DaBaby,"24,799",05/17/2020,7ytR5pFWmSjzHJIeQkgog4
5,Blinding Lights,by The Weeknd,"24,680",05/17/2020,0VjIjW4GlUZAMYd2vXMi3b
6,Nicht verdient,"by Capital Bra, Loredana","22,837",05/17/2020,7v8OynJxOxHoeS5C2UA9Y7
7,GEHT NICH GIBS NICH,"by KC Rebell, Summer Cem","22,050",05/17/2020,2MpaGhvIcWxGpTppgQWM1D
8,Toosie Slide,by Drake,"18,691",05/17/2020,466cKvZn1j45IpxDdYZqdA
9,Maison,by Luciano,"17,624",05/17/2020,78YdCUtMzJEPdWeFEtTnIO
10,ily (i love you baby) (feat. Emilee),by Surf Mesa,"16,471",05/17/2020,62aP9fBQKYKxi7PDXwcUAS
11,Emotions,by Ufo361,"16,117",05/17/2020,6lU4BQWZomCWRfKSowfezE
12,Breaking Me,"by Topic, A7S","15,827",05/17/2020,3H7ihDc1dqLriiWXwsc2po
13,Salt,by Ava Max,"15,369",05/17/2020,7vgv8KZBSo0TPzyIWG9yzV
14,Roller,by Apache 207,"15,280",05/17/2020,6hw1Sy9wZ8UCxYGdpKrU6M
15,THE SCOTTS,"by THE SCOTTS, Travis Scott, Kid Cudi","15,133",05/17/2020,39Yp9wwQiSRIDOvrVg7mbk
16,Supalonely,"by BENEE, Gus Dapperton","14,263",05/17/2020,4nK5YrxbMGZstTLbvj6Gxw
17,Airwaves,by Pashanim,"14,197",05/17/2020,5CqkgDH8QZjSqqI3HmYxDD
18,death bed (coffee for your head),"by Powfu, beabadoobee","13,595",05/17/2020,7eJMfftS33KTjuF7lTsMCx
19,In Your Eyes (feat. Alida),by Robin Schulz,"13,532",05/17/2020,61ZM92T2zaXIVsqncThQzC
20,Dance Monkey,by Tones And I,"13,332",05/17/2020,1rgnBhdG2JDFTbYkYRZAku
21,90-60-111,by SHIRIN DAVID,"12,279",05/17/2020,3ZdDYeaZzeYnrP4crgXzPk
22,Late Night,by Luciano,"11,787",05/17/2020,33jaF6gknsRif8HzH1RMAB
23,Stuck with U (with Justin Bieber),by Ariana Grande,"11,520",05/17/2020,4HBZA5flZLE435QTztThqH
24,Ich würd' lügen,by KAYEF,"11,284",05/17/2020,4K9BEykCbkN1y0by5VAruR
25,Falling,by Trevor Daniel,"10,572",05/17/2020,2rRJrJEo19S2J82BDsQ3F7
26,Kings & Queens,by Ava Max,"10,361",05/17/2020,76nqCfJOcFFWBJN32PAksn
27,The Box,by Roddy Ricch,"10,299",05/17/2020,0nbXyq5TXYPCO7pr3N8S4I
28,Don't Start Now,by Dua Lipa,"10,148",05/17/2020,3PfIrDoz19wz7qK7tYeu62
29,Fingertips,by Tom Gregory,"10,136",05/17/2020,0X4hMHBj4Ra6h1tIQGl1CH
30,Shotz Fired,by Bonez MC,"10,125",05/17/2020,0dy5NFDnx5fuZvE8ZXEX35
31,Blueberry Faygo,by Lil Mosey,"9,612",05/17/2020,22LAwLoDA5b4AaGSkg6bKW
32,Some Say - Felix Jaehn Remix,by Nea,"9,581",05/17/2020,7C1trmcQQ5n5RNy4l6ziCv
33,Boss Bitch,by Doja Cat,"9,270",05/17/2020,78qd8dvwea0Gosb6Fe6j3k
34,The Passenger (LaLaLa) [feat. MOKABY],"by LUM!X, D.T.E, Gabry Ponte","9,258",05/17/2020,2A0CxheiQGQdCiKtOR7jMP
35,goosebumps,by Travis Scott,"9,177",05/17/2020,6gBFPUFcJLzWGx4lenP6h2
36,BaeBae,by Samra,"9,150",05/17/2020,20rTzps5LFpeylWrzM84zS
37,Du bist mein,"by Zuna, Loredana, SRNO","9,009",05/17/2020,719aY5gAzJbx2PHjyalZQu
38,HIGHEST IN THE ROOM,by Travis Scott,"8,948",05/17/2020,3eekarcy7kvN4yt5ZFzltW
39,Like I Love You,"by Nico Santos, Topic","8,848",05/17/2020,7hr6WRm7HUlVdkfnhSTm0G
40,Life Is Good (feat. Drake),by Future,"8,796",05/17/2020,1K5KBOgreBi5fkEHvg5ap3
41,Anders,by Fero47,"8,703",05/17/2020,5BGNoSjmaufev4ubnT50Dp
42,Conan x Xenia,"by Haftbefehl, SHIRIN DAVID","8,555",05/17/2020,1mfmCQWZhV30L4Aj8ytMLz
43,Close Your Eyes,"by Felix Jaehn, VIZE, Miss Li","8,426",05/17/2020,7N06jo3EnV792VFaG8vuW6
44,WHATS POPPIN,by Jack Harlow,"8,421",05/17/2020,1jaTQ3nqY3oAAYyCTbIvnM
45,Ride It,by Regard,"8,298",05/17/2020,2tnVG71enUj33Ic2nFN6kZ
46,Someone You Loved,by Lewis Capaldi,"8,294",05/17/2020,7qEHsqek33rTcFNT9PFqLf
47,Before You Go,by Lewis Capaldi,"8,282",05/17/2020,2gMXnyrvIjhVBUZwvLZDMP
48,Physical,by Dua Lipa,"8,170",05/17/2020,3AzjcOeAmA57TIOr9zF1ZW
49,bad guy,by Billie Eilish,"8,013",05/17/2020,2Fxmhks0bxGSBdJ92vM42m
50,Underdog,by Alicia Keys,"8,004",05/17/2020,3FGiFUJRRp5RGikVrs6kig
51,Lose Somebody,"by Kygo, OneRepublic","7,990",05/17/2020,7xbWAw3LMgRMn4omR5yVn3
52,SICKO MODE,by Travis Scott,"7,940",05/17/2020,2xLMifQCjDGFmkHkpNLD9h
53,Be Kind (with Halsey),by Marshmello,"7,848",05/17/2020,3Z8FwOEN59mRMxDCtb8N0A
54,Angels Sippen,by Symba,"7,753",05/17/2020,0gThlZWwZWkDqRKGOz2CN1
55,Circles,by Post Malone,"7,718",05/17/2020,21jGcNKet2qwijlDFuPiPb
56,Sunday Best,by Surfaces,"7,650",05/17/2020,1Cv1YLb4q0RzL6pybtaMLo
57,Break My Heart,by Dua Lipa,"7,559",05/17/2020,017PF4Q3l4DBUiWoXk4OWT
58,MAMACITA,"by Black Eyed Peas, Ozuna, J. Rey Soul","7,523",05/17/2020,14wf185UxfNbSy8dwt4r4q
59,Never Let Me Down,"by VIZE, Tom Gregory","7,417",05/17/2020,5TGcyccg8Hkgn9jB7gUpMN
60,Baby,"by Joker Bra, VIZE","7,340",05/17/2020,1V7JaMp11LKGwKiVmSetf0
61,200 km/h,by Apache 207,"7,302",05/17/2020,2PGA1AsJal6cyMNmKyE56q
62,110,"by Capital Bra, Samra, LEA","7,245",05/17/2020,67ojvEGRPAUCOohuMPqoRC
63,Say So,by Doja Cat,"7,165",05/17/2020,3Dv1eDb0MEgF93GpLXlucZ
64,Money Stack$,"by Kollegah, Young Latino","7,028",05/17/2020,4GluDxVhTUIRQCHWlaJxKB
65,ROXANNE,by Arizona Zervas,"7,006",05/17/2020,696DnlkuDOXcMAnKlTgXXK
66,Namen,by Kontra K,"6,988",05/17/2020,4SeuiNnF2n9yA0KztuIFc8
67,Play Date,by Melanie Martinez,"6,957",05/17/2020,4DpNNXFMMxQEKl7r0ykkWA
68,Trendsetter,"by Nimo, Rina","6,950",05/17/2020,5DvTCC5k50T8InS6xGqW2K
69,Tränen aus Kajal,by CÉLINE,"6,857",05/17/2020,1vZqDXhvyXAwSM8V6MU0N5
70,Righteous,by Juice WRLD,"6,826",05/17/2020,0OyQns5ayNK2OVaES0Vb8t
71,365 Tage,"by Samra, Capital Bra","6,789",05/17/2020,6I2jabBRzwhiYHsSTqnrRC
72,VIELE,"by Dardan, Veysel","6,672",05/17/2020,1oZjXgscUfOnM6BItjiXdX
73,WEISSER RAUCH,by FOURTY,"6,644",05/17/2020,24UgOPKL5S1vwzLwUtPsz7
74,What's Luv,by Shindy,"6,633",05/17/2020,3UE1ojFN1y0GybCNSyKGdK
75,45,"by Jalil, Samra","6,602",05/17/2020,1zUtXt0o5gOHzOfju4QKS5
76,Allein sein,by Ufo361,"6,599",05/17/2020,3zu4LFZ5qruUJwtDpCRQW4
77,Godzilla (feat. Juice WRLD),by Eminem,"6,583",05/17/2020,7FIWs0pqAYbP91WWM0vlTQ
78,Solitaires (feat. Travis Scott),by Future,"6,575",05/17/2020,4kfeRwpq5KUaqTkgi4TbDF
79,Skifahren (feat. Joshi Mizu),"by The Cratez, Bausa, Maxwell","6,557",05/17/2020,7qwWwsa6otLM0UOEamls4s
80,Still Be Friends (feat. Tory Lanez & Tyga),by G-Eazy,"6,468",05/17/2020,0JjM9bKm4wrwohMslcm892
81,2002,"by Sido, Apache 207","6,240",05/17/2020,2u8AXJyk8pICzj2wyPBL0b
82,Tilidin,"by Capital Bra, Samra","6,187",05/17/2020,0Dlcu2fgHklOnajVu2dUNU
83,500 PS,"by Bonez MC, RAF Camora","6,168",05/17/2020,4UOXo3xWnxYdTf3sFyRaUG
84,Better,"by Lena, Nico Santos","6,005",05/17/2020,3jCMdvc8bFOKChETbFV9Zc
85,Kein Wort,"by Juju, Loredana, Miksu / Macloud","5,968",05/17/2020,1hoLUVBx0ixX3kn0EX0P5n
86,H <3 T E L,"by Dardan, Monet192","5,934",05/17/2020,4n0Ke1KJsPHvd7xRoU29E2
87,Skechers,by DripReport,"5,933",05/17/2020,2alc8VZAzDgdAsL2QMk3hu
88,Intentions (feat. Quavo),by Justin Bieber,"5,852",05/17/2020,4umIPjkehX1r7uhmGvXiSV
89,Bando (feat. Maxwell) - Remix,by ANNA,"5,747",05/17/2020,16PtciDusm0JSYKpF5qj3Z
90,Vermissen (feat. Henning May),by Juju,"5,739",05/17/2020,07f2b3CTdgKKlhv0mqUksz
91,hot girl bummer,by blackbear,"5,698",05/17/2020,7aiClxsDWFRQ0Kzk5KI5ku
92,Memories,by Maroon 5,"5,632",05/17/2020,2b8fOow8UzyDFAE27YhOZM
93,GOALGETTER,by Ali471,"5,603",05/17/2020,4sClRHhZXIuWqCwaXObnMr
94,Wollt dir nur sagen,by Mathea,"5,603",05/17/2020,6YZMvvQUqeDDoBks0att2p
95,Wieder Lila,"by Samra, Capital Bra","5,588",05/17/2020,2kkcJ8tSDV42LdWcPjy6We
96,Final Fantasy,by Ufo361,"5,566",05/17/2020,4rD3luOvJQ9meRCBG7WPER
97,Berlin,"by Samra, Capital Bra","5,560",05/17/2020,05yTaWPb5rtmcLjc8gh6dB
98,Lucid Dreams,by Juice WRLD,"5,540",05/17/2020,285pBltuF7vW8TeWk8hdRR
99,If the World Was Ending - feat. Julia Michaels,by JP Saxe,"5,497",05/17/2020,2kJwzbxV2ppxnQoYw4GLBZ
100,Honda Civic,"by The Cratez, Bonez MC","5,469",05/17/2020,7nkN1tnFIZIIS4P5q4Krmb
101,Party Girl,by StaySolidRocky,"5,469",05/17/2020,5RqR4ZCCKJDcBLIn4sih9l
102,Adore You,by Harry Styles,"5,468",05/17/2020,3jjujdWJ72nww5eGnfs2E7
103,Never Seen the Rain,by Tones And I,"5,450",05/17/2020,2grAr8pWMuLWn8ZYEE9wDV
104,Gimme! Gimme! Gimme!,by GAMPER & DADONI,"5,445",05/17/2020,4zLSkwZaiMfzzapPCbdG90
105,Weiss,by Samra,"5,428",05/17/2020,7Gxh5SAuoMHkcLoLzlKVhd
106,I'll Wait,"by Kygo, Sasha Sloan","5,379",05/17/2020,6Q3K9gVUZRMZqZKrXovbM2
107,Señorita,"by Shawn Mendes, Camila Cabello","5,349",05/17/2020,6v3KW9xbzN5yKLt9YKDYA2
108,Hoch,by Tim Bendzko,"5,260",05/17/2020,7gqefhSJfWyN1qQ2huvEze
109,Stars,"by VIZE, Laniia","5,246",05/17/2020,0TId5TSbdcBP32haUV4Aet
110,Te Amo Mi Amor,by Sarah Lombardi,"5,225",05/17/2020,5pmXZqUacxdwwF9fdWQEzw
111,Ohne mein Team,"by Bonez MC, RAF Camora, Maxwell","5,208",05/17/2020,05Mp2UJulSttxQ4E6hQPH3
112,Hauseingang,by Pashanim,"5,198",05/17/2020,1IikW5aCjY08gagX94j3fJ
113,Savage,by Megan Thee Stallion,"5,146",05/17/2020,55CHeLEfn5iJ0IIkgaa4si
114,Treppenhaus,by LEA,"5,106",05/17/2020,3l72nWivgNKYMFC7OwMEO0
115,Puta Madre - Bonustrack,by RAF Camora,"5,094",05/17/2020,0bg9us6qbMWTAMSF3y4egO
116,After Party,by Don Toliver,"5,067",05/17/2020,527k23H0A4Q0UJN3vGs0Da
117,Level of Concern,by Twenty One Pilots,"5,054",05/17/2020,6xZ4Q2k2ompmDppyeESIY8
118,Say So (feat. Nicki Minaj),by Doja Cat,"5,013",05/17/2020,11VApNQCWLJdzxWrlmwzUa
119,everything i wanted,by Billie Eilish,"5,011",05/17/2020,3ZCTVFBt2Brf31RLEnCkWJ
120,Sag Mir Was Du Willst,by Clueso,"5,005",05/17/2020,5NruCL3mzAlLav6W8WGbpC
121,Thank You [Not So Bad],"by VIZE, Felix Jaehn","5,003",05/17/2020,4AqN8IdKCfItCSbuaFch81
122,100%,"by Senidah, RAF Camora","4,903",05/17/2020,58cWbqYLz06X69SqJiYeky
123,Mary,by Bausa,"4,872",05/17/2020,2Jij6ebp6ToNKOn5DWlGxV
124,Lose Control,"by MEDUZA, Becky Hill, Goodboys","4,867",05/17/2020,7CHi4DtfK4heMlQaudCuHK
125,What A Man Gotta Do,by Jonas Brothers,"4,860",05/17/2020,4wNIkl5XGiAACjFBlDWuSd
126,Bruises,by Lewis Capaldi,"4,791",05/17/2020,4Of7rzpRpV1mWRbhp5rAqG
127,Keine Liebe,"by RIN, Bausa","4,782",05/17/2020,4OVF6uwZlMOSlZmHDnwliX
128,Leiwand,by Edmund,"4,773",05/17/2020,75KOcFFvUrFkpC0JR0OOMm
129,Ayy Macarena,by Tyga,"4,768",05/17/2020,6LcauUZjF1eXQrgqMUecHX
130,Savage Remix (feat. Beyoncé),by Megan Thee Stallion,"4,759",05/17/2020,5v4GgrXPMghOnBBLmveLac
131,Matrix,by Apache 207,"4,647",05/17/2020,7ygVaACDENw4PgLbN1awFE
132,lovely (with Khalid),by Billie Eilish,"4,633",05/17/2020,0u2P5u6lvoDfwTYjAADbn4
133,Rich Rich,by Ufo361,"4,618",05/17/2020,2QfmSvSMwTXcvlIkU0w1Yk
134,Play With Fire,by Nico Santos,"4,609",05/17/2020,4XqCiPFWwAwGEI7yiq0LvK
135,Adriana,by RAF Camora,"4,592",05/17/2020,5YbcMbH4xHRfep9rSxLRDt
136,"Bad Girls, Good Vibes",by Ufo361,"4,589",05/17/2020,71MINiRBFEr7pLzljbDDSZ
137,Maschine,"by RAF Camora, The Cratez","4,585",05/17/2020,0C6NMPWYqsLIuuYSNP8KqE
138,Wieso tust Du dir das an?,by Apache 207,"4,533",05/17/2020,6dNB3XdAzx7kTf5wa8Rg89
139,Daisies,by Katy Perry,"4,525",05/17/2020,4uqh9bualXNHXXwO2wPorc
140,CITY OF ANGELS,by 24kGoldn,"4,522",05/17/2020,6ap9lSRJ0iLriGLqoJ44cq
141,Shababs botten,by Pashanim,"4,517",05/17/2020,0H9WHopZ62JeDaGau7REMw
142,Dior,by Pop Smoke,"4,498",05/17/2020,79s5XnCN4TJKTVMSmOx8Ep
143,Mios mit Bars,by Luciano,"4,497",05/17/2020,7Ek9e3eIuktIFjpDRQfmHE
144,Sweet but Psycho,by Ava Max,"4,461",05/17/2020,25sgk305KZfyuqVBQIahim
145,WIE LANG?????????,by Dardan,"4,457",05/17/2020,7sMe3DBnBppU4COnQJHRV5
146,Take My Hand,by Jerome,"4,429",05/17/2020,7My1iCGUznwNztIokee32S
147,Alien,by RIN,"4,423",05/17/2020,2RaKlveGCllSaXloN8kmzV
148,FEFE,"by 6ix9ine, Nicki Minaj, Murda Beatz","4,412",05/17/2020,2l8nEO0vsTRCRnGqQty6qx
149,Übermorgen,by Mark Forster,"4,403",05/17/2020,1NP7bzm8UksJUWXsuFoOwE
150,Puste sie weg,by Kontra K,"4,396",05/17/2020,14P8s5aiDr32gcQ5ESaYBO
151,Kein Problem,by Apache 207,"4,391",05/17/2020,3Zigq1lfHmFRlyoRrh9k2s
152,Karl Ess von dem Mount Everest,by Garagen Larrys,"4,385",05/17/2020,0wPnsn16R7zREmywxEwvnM
153,All Around The World (La La La),"by R3HAB, A Touch Of Class","4,376",05/17/2020,02itaCXOdC54J0ISjqqFAp
154,Monster,"by LUM!X, Gabry Ponte","4,376",05/17/2020,0YU17F0BlVXvmx5ytsR43w
155,2x,by Mathea,"4,368",05/17/2020,3Esn90IzUHMGq1xLaiCsex
156,Light,by Jerome,"4,346",05/17/2020,1lht8jb3c6rEiVaqX94enH
157,You should be sad,by Halsey,"4,341",05/17/2020,7lidXGPXPYLNThITAOTlkK
158,In My Mind,"by Dynoro, Gigi D'Agostino","4,320",05/17/2020,0E9ZjEAyAwOXZ7wJC0PD33
159,Cooler Than Me,by Lucky Luke,"4,299",05/17/2020,525GY0mXYnxajolwgS8Eaz
160,Astronomia,"by Vicetone, Tony Igy","4,298",05/17/2020,665AK0ovB11McZRwfa852G
161,Ausgehen,by AnnenMayKantereit,"4,284",05/17/2020,3Ve0ag71EeiQalsl7Ha4Dw
162,Robbery,by Juice WRLD,"4,264",05/17/2020,6Hj9jySrnFppAI0sEMCZpJ
163,LASS MAL,by Mozzik,"4,263",05/17/2020,6LOOMDP92ezbkLDQH590K5
164,Rescue Me,by OneRepublic,"4,258",05/17/2020,0mjAU3yKR1QnXnHtjGJqTM
165,Donuts,by Gzuz,"4,240",05/17/2020,5XVPNr0CAoUn1jD033Ucoo
166,Sip,by Luciano,"4,236",05/17/2020,4D4tA2ara3ihoOvjupr8cG
167,rockstar (feat. 21 Savage),by Post Malone,"4,226",05/17/2020,0e7ipj03S05BNilyu5bRzt
168,Unnormal,"by RAF Camora, Bonez MC","4,216",05/17/2020,7CzSP7spDpZBP8edbtPIwI
169,Doch in der Nacht,by Apache 207,"4,202",05/17/2020,3uhTOxvu2h2YEm0uPNF2vi
170,Kokain,"by Bonez MC, RAF Camora, Gzuz","4,181",05/17/2020,4Bj3usjRTckEJARO0dLbDf
171,D A YYY T O N A,by Dardan,"4,179",05/17/2020,5Bj9rLRVpf5xxQwhlyOOeh
172,Sucht,by Mois,"4,161",05/17/2020,5FqxrLVpdGLRFzG1bLMTry
173,Eiskalt,"by Loredana, Mozzik","4,157",05/17/2020,5sMugAU31Ug5SAUUbhBIKU
174,Post Malone (feat. RANI),by Sam Feldt,"4,138",05/17/2020,36orMWv2PgvnzXsd5CJ0yL
175,Chaos,by Mathea,"4,130",05/17/2020,6XjhXMNeN3VQTOstpxHy5L
176,Be Alright,by Dean Lewis,"4,095",05/17/2020,5qrSlOut2rNAWv3ubArkNy
177,Chicago Freestyle (feat. Giveon),by Drake,"4,086",05/17/2020,4wVOKKEHUJxHCFFNUWDn0B
178,Can't Hold Us - feat. Ray Dalton,by Macklemore & Ryan Lewis,"4,078",05/17/2020,3bidbhpOYeV4knp8AIu8Xn
179,Beautiful People (feat. Khalid),by Ed Sheeran,"4,055",05/17/2020,70eFcWOvlMObDhURTqT4Fv
180,Walk Em Down (feat. Roddy Ricch),by NLE Choppa,"4,029",05/17/2020,4cSSL3YafYjM3yjgFO1vJg
181,Takeaway,"by The Chainsmokers, ILLENIUM, Lennon Stella","4,023",05/17/2020,3g0mEQx3NTanacLseoP0Gw
182,Don't Stop Believin',by Journey,"3,995",05/17/2020,4bHsxqR3GMrXTxEPLuK5ue
183,Alles was ich hab,by Fynn Kliemann,"3,994",05/17/2020,1GHgDIODujliWFayEhHx1n
184,Angst,"by Loredana, Rymez","3,972",05/17/2020,3R3rQ7FbTJdsi5She10YvI
185,In Your Eyes,by The Weeknd,"3,953",05/17/2020,7szuecWAPwGoV1e5vGu8tl
186,Shallow,"by Lady Gaga, Bradley Cooper","3,936",05/17/2020,2VxeLyX666F8uXCJ0dZF8B
187,Piece Of Your Heart,"by MEDUZA, Goodboys","3,932",05/17/2020,1DFD5Fotzgn6yYXkYsKiGs
188,Some Say,by Nea,"3,929",05/17/2020,4poybupy26pTWPr9zY1i7h
189,3 Nights,by Dominic Fike,"3,918",05/17/2020,0uI7yAKUf52Cn7y3sYyjiX
190,100k Cash,"by Capital Bra, Samra","3,911",05/17/2020,033if6Adj8fwBYsQzHOfQ8
191,SAD!,by XXXTENTACION,"3,906",05/17/2020,3ee8Jmje8o58CHK66QrVC2
192,Letzte Träne,by Kontra K,"3,898",05/17/2020,1FuJKBi6XdFyf8Yzmck468
193,Higher Love,"by Kygo, Whitney Houston","3,853",05/17/2020,6oJ6le65B3SEqPwMRNXWjY
194,Like It Is,"by Kygo, Zara Larsson, Tyga","3,845",05/17/2020,3frUvGrmGcay91lvFbOgsN
195,Scheiss Drauf,by Jamule,"3,843",05/17/2020,2iRUscC5xU7FVkx05yulFZ
